GSM53274	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53275	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273
S100a7l2	9.6064204320875	8.71563930995775	8.74370639902477	7.78739924206816	9.0964190181525	8.39668479157928	8.35829474595338	8.13738315871987	8.34972910450952	8.45804246490197	8.0644620118821	7.19658132304242	8.40449782273116	8.75305976074517	7.42179459541566	8.73356283389637
Tnni1	8.42639167003239	7.93157693043872	9.21341373842786	9.31744166275198	8.50403010709182	9.05270468370864	9.0358598331479	8.47367419115303	7.57742764137668	8.61336760440981	7.69890315318005	8.61534941223894	8.74620790225072	8.64198901466525	8.04405098786853	8.515388997132
Lmbr1l	8.28037863804265	9.20553217678638	8.86775015208719	8.7246079247357	8.91218508324151	7.56841408441711	8.90654748206538	8.88441228165399	8.64278902274078	8.51448250252249	7.70739423188739	7.3237904781548	8.28611962899362	8.78602718272171	7.93040791187105	8.48161995837463
Wdr31	7.83443700943141	8.77363596294012	8.69347927333349	6.62728051763417	7.03444976516319	7.58205719289148	8.59103847359345	9.01351184663619	6.95811608624977	8.94988224572961	9.33606196259066	9.59865262355334	9.27142813956278	9.48050554119128	9.01042736961131	8.45425496863205
Prkab1	5.37208289452577	7.36254700438309	7.74654770748953	8.51884749346936	8.42243761261135	7.81519448878708	8.16101204353592	8.71706180727069	6.82196203995296	8.75064883154392	8.50160245769564	9.88414633782215	9.15188873068193	8.80325646500077	8.1121961683885	9.30461559860968
Zbtb38	7.0074654833647	7.86904325881096	8.41103953860271	8.61244919279229	7.33399786842737	7.70842882539673	8.67172510302255	9.33435104352319	6.96555849146216	8.52236945726644	8.69347927333349	8.68694880134337	8.35521553256879	9.02266044021366	8.88362274328254	8.58944212152825
Gper1	8.99957001168613	8.56086847287009	8.41959091121224	8.69169222225799	8.42329457658634	8.23669411212996	8.12633045983698	8.23669411212996	9.16684524786475	8.91685456905978	8.73533908861093	8.56534174606545	8.53968531344993	8.04930288396439	8.65121030990988	8.02120002889886
Gnmt	8.64947869029319	8.42732293509333	8.66469620386744	8.84152856668983	8.98597090287147	8.20982325468396	8.53968531344993	5.7223821864694	9.31437316426779	8.02617602440458	8.15278470711375	7.9966333822883	8.12536465248539	7.8802297491971	8.58558680618631	8.58023234585544
Arl11	9.3455096639632	8.01136035808479	8.96469453966291	8.38954253742964	8.81372503399449	8.18208016137389	8.06803536442523	8.67440864586063	8.70721596191864	8.50569454777717	8.96382436411812	8.3997033375168	8.35936390332078	8.5338304966177	8.08866113484828	8.03860565049616
Taf1c	9.30219286828575	8.67621398731705	9.10052180029273	9.11105686598551	7.92280626023905	6.99782002956871	9.1629258508769	8.72033858330951	7.90820868892918	9.09126561412216	8.71563930995775	9.15188873068193	8.7841329855102	8.83445372163911	8.48330422134264	7.30687830495308
Cth	7.41813648480952	6.99782002956871	9.21187131269843	7.17693577510801	6.76065330833351	6.96200119930072	8.23886141463537	8.61089828246924	8.73862611082882	9.36928226899941	6.4074668095119	8.48541226175489	8.85038648053385	8.72565898096954	9.44739036248036	9.45501907332979
Aebp1	6.47507202688146	8.24897976364403	8.33873690508955	7.89204549157526	7.81882066698721	8.226508065349	8.24897976364403	8.52702396535173	7.58963446810838	8.3188157645483	8.33086080821833	8.54431401222905	8.22753750473274	8.62870679262629	8.28218578574315	8.58122283423115
Slc27a2	9.78854877164243	7.61134384269832	7.44789787235875	7.88665889788261	7.95835648034372	8.0293106026892	9.62591327135399	7.28312598966691	7.99563520517219	7.06113970988093	9.99455084285239	8.91947537585375	9.38241399576432	7.35162766227548	9.16921942880139	9.60099354769154
Ar	9.47836254905404	8.66182778743415	8.78339619319547	8.32821764675415	9.12303640524813	8.60722972708587	8.36552841227019	8.47198841207449	9.19160306129927	8.27509066182698	8.45190976646402	7.89470928845917	8.51265012705324	7.68255790171009	8.55216033561303	8.49246504827352
Mmp3	8.1739048721738	8.90654748206538	8.88047114750507	6.51055646553378	9.00333898502279	7.63578258410513	8.71067690083033	8.05515447699869	8.28927125530293	8.21197118200114	8.28326130330558	8.09611211100312	7.9251761547085	7.17221159237953	7.84269705141841	8.53874156245094
Pdlim3	8.34972910450952	8.98200783184473	9.01042736961131	8.77363596294012	7.59970792408889	6.63595624024749	7.65939272553304	8.44907753838234	8.42152269003084	8.67621398731705	8.52068613622352	8.77288678962081	8.98410570664857	8.7771777197827	8.74871357365862	8.428370489313
Golga1	5.82122158239626	8.19553438035529	8.23350607260232	7.73511525488641	8.70721596191864	8.11860623857707	8.58122283423115	8.08476048445989	8.63955903753047	8.38577464475561	7.46127963533418	8.76238311220057	8.83061182081035	8.58834406866225	7.62944838621501	8.44805682739596
Gch1	6.20259419743012	8.9251122013144	9.22278775712416	8.70807779702006	9.38634252991494	9.24884287535997	8.23350607260232	8.76238311220057	8.96469453966291	7.43094934973725	8.76045194502909	7.5569985895351	8.47003902834894	8.67621398731705	7.97207535929638	8.24796404326061
Ttc8	8.57862752689601	9.21187131269843	9.28280382538492	7.63578258410513	7.92745405689857	8.48743553158062	7.87937102360718	8.7549007308826	9.32009878184546	8.82711519030867	7.51524625247925	9.15762569097452	8.556482380178	8.4006615660343	8.10498169876259	8.9040142812676
Mycn	6.83235152205858	8.51716709855853	8.4606755862795	8.1829050945789	7.91066003599306	8.52150981517513	8.48455544939248	8.08151059761285	7.06219555888168	7.63685908288014	9.07319733346474	8.6012333291122	8.32717553234683	8.68105409017742	8.42152269003084	5.81153535596413
LOC100911574	9.06417004736955	8.34805032320725	9.20714496013147	8.97459209665334	6.78593383898865	8.44052298285302	7.3457277997085	8.1197201327938	9.19729194289949	8.18020913088333	5.85624219574822	8.44907753838234	7.81181326494106	8.26954489599249	8.00093273334528	8.61534941223894
Taf1	8.82203318126395	8.10063934725277	8.01336279510853	8.34417878691748	5.07522895271604	7.43858865303193	8.2936138596575	7.48454234159647	7.62356500920633	9.098845650218	8.40933912840353	9.03104301355669	8.82782883857043	9.07651044256664	8.68205701503325	8.14456021091482
Myc	9.34714691318917	8.65474150223706	8.13562910675422	8.82203318126395	8.14065875142447	9.24372981299409	8.26829386374333	8.28927125530293	8.42948180126644	9.22759784086987	9.29655134714075	8.14456021091482	7.31992636398373	7.87627253512685	9.33517101021136	8.7869385328207
Hsd17b8	7.80315157330716	7.76060099000971	7.48783167464282	9.12872566625357	7.22599709110712	6.43769652544819	9.20946685420649	8.99221964958142	7.45556513917528	7.5716372440153	7.82898190301918	9.82026723365679	8.34617496983295	9.89506829688791	7.50106107581427	8.05820938202798
Tpo	9.98767279795094	9.42465991667973	7.83443700943141	9.37183018340773	8.15107585093667	9.27142813956278	8.24067916884373	8.95883595531933	9.87056490212283	8.10730583882996	8.52702396535173	7.59970792408889	7.44054573035584	9.15522351139261	7.54642988098728	9.40851213156083
Glycam1	7.22355623557744	7.94288154059936	8.00200408278091	8.35734148633861	8.64198901466525	9.70163267421778	8.8641655591886	7.39236979724214	8.58209310301152	8.89238348680788	8.60200292319167	9.1600399835517	7.24801079378748	8.45887599269855	8.87083220036658	9.10472356634316
Hnf1b	9.23886870917712	9.02334963113527	8.64381613563717	6.70232843923027	8.87253321063674	8.64111584027442	8.03160183976036	8.41691903231601	9.45403684795362	8.41103953860271	8.39267827219869	8.08777011227221	7.97948522557437	8.3987142012719	7.37041919641721	7.96136319655595
Iars1	6.64773534279992	7.95646278733845	8.10498169876259	8.58023234585544	7.43351449487664	8.90987175532987	8.90215236147512	8.19656967533926	8.68279953755001	8.1121961683885	8.83276313323926	8.91685456905978	8.19656967533926	8.15490187230718	8.26954489599249	8.20378962703331
Smc5	8.56874411407471	8.6231517482426	8.59759523161652	8.80079944388776	7.98698343970534	8.41959091121224	8.90482249852886	9.05097777044551	7.86360471930854	8.7841329855102	8.25458425727185	8.4672726791521	8.56874411407471	8.21700192130664	9.22441862316215	8.53589962774397
Myh10	6.59476459142769	6.50603171830792	9.34854329749745	9.44967832980209	7.41583972349955	7.68744999072854	6.67259986085287	6.76568566070383	6.44723267096287	7.32113943508639	5.81791918358065	8.984978816648	8.40858046336403	8.57678001457031	9.00333898502279	7.23933429341859
Hoga1	8.63955903753047	8.47761269863541	8.50972455712121	8.4682544486964	8.73259078984987	8.48992588005096	8.44741424953141	8.23966439717999	9.24294697773561	7.77520246917459	7.86105354169779	7.79485775742776	8.06669130439575	7.96265979097257	7.66208281499637	8.69347927333349
H19	7.33248431731227	7.20295768779541	6.80822215866181	9.13351840947164	8.41616159014849	9.10138566017698	6.64226299512644	8.55555520432252	6.64112434708434	9.24614606861578	8.94077493780155	8.25753442112447	7.38402934291006	8.61176230631893	8.52502225207989	9.38779751392685
Opn1sw	6.87609187225593	8.9211881695683	8.76320850069606	7.99563520517219	8.78241225491581	8.63065557696154	8.34095941663121	7.84750002005944	7.85481314849684	8.78958366053792	8.27210013666621	7.9251761547085	7.96136319655595	7.58963446810838	7.20907999066853	7.54875364965004
Il1a	9.37183018340773	9.4415929205612	9.41917835221242	7.17919848845498	6.87464881227528	8.9673997917341	7.61583943443191	6.74315740033631	9.08444038510697	8.30053702289512	8.36191407752866	6.63721203917839	6.50770476466178	8.05222853587209	9.72869615817629	6.96555849146216
Prpmp5	7.1387514484539	8.05718580080128	8.84871005363731	8.53198414420494	9.00107996588286	8.19319769811826	8.50695816402213	8.34972910450952	8.54863621975787	8.36728687438662	8.22239357328619	8.22562422940649	8.2936138596575	7.57059765991118	8.22932376537849	8.20982325468396
Reg3g	7.99256794457063	7.46265356428539	7.77520246917459	8.73172308413329	9.29501505992715	8.88362274328254	7.41813648480952	8.67276454953661	8.50972455712121	7.59970792408889	8.4729305431154	8.6977730202661	8.62071623783985	7.91675065385565	8.73448730163516	8.78066288716728
Ighe	9.06323679362456	8.51349602002979	8.20679511082208	8.25458425727185	8.65024302874681	8.29273062213738	8.4248970656991	8.01718661444357	8.44805682739596	7.98032710952732	8.22932376537849	7.55233810619618	8.35634789788011	7.84163497989985	7.85481314849684	8.02206822415226
Ptpn7	8.61886903167652	7.88990717624348	8.32517013781307	7.44454915348056	7.92942233617719	8.21949068619435	7.80315157330716	8.13115730146217	6.69971440019336	8.56009346498787	7.89352602896051	8.68490980953709	7.75854028477489	8.69347927333349	8.88773447734891	8.67350953666711
Nat1	8.92201376501184	8.99868523582952	8.73077618828454	7.44549368730088	8.02120002889886	8.54953810870551	8.48911904484267	8.5338304966177	7.38189320944229	7.75408965309051	8.69260039447077	8.07363873788442	7.86476942643914	8.71793896866201	8.22562422940649	8.66281469965731
Col15a1	8.5279805638852	8.59467123503195	8.82047371221699	7.91581242662487	9.45647610234625	8.54063126282299	8.39138858042491	8.14558273369763	9.45944954718112	7.88139203900218	8.00555449747426	8.52502225207989	7.70258819267985	8.21197118200114	6.27107132784898	8.59269809239706
Agtr2	8.15107585093667	8.61984462284683	8.34524875986784	8.44125342703176	8.79217862277115	8.44199269194364	7.27703353876342	8.62071623783985	8.26052000420903	8.51884749346936	7.78510372760491	7.64480638839959	8.22452491100359	7.97948522557437	7.77734420789241	8.53675540837648
Pctp	8.34209304417088	8.80170986093465	8.8908579763023	9.25415148141908	5.30839244010983	8.75153526324167	8.40360184353779	8.58834406866225	8.59169461461655	8.10063934725277	8.70449846029364	8.01567166759075	8.69169222225799	7.81519448878708	8.23173874717994	8.8915326857495
Arg1	6.78732703333377	9.05838306625004	8.5279805638852	9.17095821115541	9.04694263507828	9.3492662253465	8.00327832459415	9.52895714259612	9.30219286828575	9.20233246325853	9.22114690714709	9.45647610234625	9.27227955698828	9.05097777044551	9.50162221479895	8.95809496227211
Pyy	8.4933867493416	8.44125342703176	8.32636154327212	8.51716709855853	8.62870679262629	8.17722022386938	8.00845253926185	8.12826688361851	8.49954890704628	7.77734420789241	7.89901092988325	9.0565532966393	7.61384782422364	8.37892279717019	7.86590223996834	8.00555449747426
Atrx	6.67975856890528	8.30665670855421	8.7841329855102	7.9095385440679	5.62814821056322	8.92989061691893	8.78602718272171	8.33658907540859	8.20465799237171	8.39138858042491	8.54063126282299	8.6231517482426	8.80018939924778	7.87192360261157	8.9597330810525	8.29043414033591
Cyp2f4	7.05857090718189	7.52598438927016	9.08622791937006	8.65474150223706	8.80260943852973	9.36464674887603	7.81882066698721	8.54863621975787	8.06025830923642	8.87174401883624	8.63800860105982	8.14910899484593	7.39881043509942	8.58743703133535	7.11471527845615	8.80384626040864
Orm1	8.75782764737478	8.3987142012719	8.8900148335293	8.58834406866225	9.30137187387656	8.65718860360656	8.16631388866693	8.11002535405002	8.4248970656991	8.0916289526529	7.40333863309915	7.40109295048293	8.1995325971127	7.64791450986033	7.67294596557038	8.04716260487894
Dnm3	8.21700192130664	7.93741967518285	8.428370489313	8.38657972203861	7.25207282558367	8.71227994108384	8.56368922748058	8.19319769811826	6.59476459142769	9.07319733346474	9.37010626071867	8.86597026907292	8.85906125528529	9.20411612893533	9.10138566017698	9.03104301355669
Hpx	8.69347927333349	8.55836189917797	7.81271420550783	9.25026501864906	8.38657972203861	8.58122283423115	7.8802297491971	7.79485775742776	8.48541226175489	6.47827170514747	8.3646657720168	6.39054936717589	7.73006803069891	6.94851532523397	7.66930643729865	8.81103844653691
Lcn2	9.81636764888172	6.00032077637342	6.67642613611456	7.92280626023905	5.62972274701183	8.1739048721738	7.79055195888112	8.14065875142447	8.4618153879053	10.2489043189493	8.23669411212996	7.92075597214136	7.04617585393251	6.0496527911473	9.96211280953859	9.8791812088089
Pcdhb12	9.03021153640264	7.90820868892918	8.13965078160387	7.55342198677941	8.78515772455909	8.35734148633861	8.33381540588219	8.12277125750044	7.69328051236924	7.94933203417882	8.50321382320853	8.36728687438662	8.55381625038802	8.43485944440145	8.14163949554104	8.1978506330456
Pola2	7.65042562824522	8.80384626040864	7.09953104620971	8.87941470531658	9.33781822088213	8.64381613563717	8.52317453517258	8.58558680618631	7.38776289785939	7.93397065912581	8.53116380037532	8.66281469965731	6.71916029897663	8.26536565535287	8.18580368924079	7.5497099223786
Irgm2	6.78337335044063	8.55121762103504	8.45254428038063	8.64947869029319	8.57060055401878	8.34002127549271	8.48826181625343	8.18103429737313	7.88875239845866	9.89899941136505	7.28825120410197	7.91971022740426	8.36728687438662	7.98820724975108	9.34714691318917	8.45354833591075
Trpv1	7.77321069497744	8.76855542319491	8.43047287670038	8.77288678962081	8.05109631494631	8.35521553256879	8.46271608398194	8.59947908351289	8.97876702252758	7.41933901858051	8.1273003525929	7.38402934291006	8.23966439717999	7.04133274826026	8.1829050945789	8.35407455506143
Cdv3	6.65220111735336	7.50951218552456	8.57600085689475	7.09041182079198	9.53590553377231	8.34887546905598	8.61427015130569	8.18469675165512	7.2493208087482	9.15915795445778	7.26543392464261	9.51948635347678	9.23334624772191	8.82203318126395	8.96382436411812	9.50645898035077
Prp2	9.26605002132461	8.62870679262629	9.17557480036326	8.88362274328254	8.77206357828959	8.898549716178	8.43728379563833	8.15893366982764	9.43349322847599	7.04253860477901	8.16101204353592	7.14743416021129	7.29072572833516	7.11063899338107	7.73390270923558	8.31697642917953
Fgf14	6.21899700733951	8.9728793636368	9.09540309571091	8.38310452048164	7.75408965309051	8.56162059901532	8.78515772455909	7.79583191397696	8.01469158288218	7.06737070386013	8.86511690915232	8.38577464475561	9.22114690714709	8.08151059761285	8.47957808043352	8.51349602002979
Il1rl2	9.915498036208	7.86590223996834	7.5638787699635	9.12945373595439	7.84163497989985	8.67518658901301	7.5797227492253	7.62356500920633	7.26301725859271	7.17359735717263	9.12063394671253	6.9072314642394	7.31617535554339	7.08447739807028	7.11345699516824	7.54351406162777
Pip	7.00589749689217	8.1978506330456	8.38497614391722	9.50407324178403	7.42979092670967	8.35080252719532	7.0318511274233	8.88222414944628	9.35163926907903	8.66587483496674	9.10751245037607	9.14498803991598	6.32973785726074	6.37394973529607	8.68490980953709	8.94223122381879
Kcnj12	7.59407612527893	5.4780767391347	8.01136035808479	8.87859569967248	7.64355826701692	7.68043410329146	8.20982325468396	7.82260083986426	8.48992588005096	8.69587616295247	8.3601929653534	8.40858046336403	9.0476299723324	8.76320850069606	8.50067134998566	8.94742090040357
